Rank,Task,ID,Name,Similarity,z-score,p-adjusted
1352,Biological Process,GO:0002526,acute inflammatory response,0.09306606594304023,0.986935047529557,1
1353,Disease,MONDO:0021350,neoplasm of thorax,0.0930643432033802,0.9869054153255784,1
1354,Biological Process,GO:0010988,regulation of low-density lipoprotein particle clearance,0.09304076137504835,0.9864997930696296,1
1355,Phenotype,HP:0006288,Advanced eruption of teeth,0.09302203181608282,0.9861776328938529,1
1356,Biological Process,GO:0010715,regulation of extracellular matrix disassembly,0.09301953981821931,0.9861347689657048,1
1357,Biological Process,GO:0032760,positive regulation of tumor necrosis factor production,0.09296363072383074,0.9851730974330813,1
1358,Biological Process,GO:0008360,regulation of cell shape,0.09295329952389819,0.9849953943065753,1
1359,Phenotype,HP:0500165,Abnormal blood oxygen level,0.09291639068525748,0.9843605391043738,1
1359,Phenotype,HP:0012418,Hypoxemia,0.09291639068525748,0.9843605391043738,1
1361,Phenotype,HP:0030880,Raynaud phenomenon,0.0928104001811132,0.9825374358744136,1
1362,Phenotype,HP:0000710,Hyperorality,0.09280822465553595,0.9825000154683239,1
1363,Biological Process,GO:0032967,positive regulation of collagen biosynthetic process,0.09278972753229053,0.9821818533328952,1
1364,Phenotype,HP:0008948,Proximal upper limb amyotrophy,0.09277182083006064,0.9818738468096994,1
1365,Biological Process,GO:0016485,protein processing,0.09274230048470766,0.9813660783317866,1
1366,Biological Process,GO:0097435,supramolecular fiber organization,0.09271755334822007,0.9809404120437824,1
1367,Phenotype,HP:0002550,Absent facial hair,0.09261465777759825,0.9791705436139286,1
1368,Biological Process,GO:0006809,nitric oxide biosynthetic process,0.09259321910475404,0.9788017849782009,1
1369,Biological Process,GO:0002287,alpha-beta T cell activation involved in immune response,0.09257031705862395,0.978407855403004,1
1369,Biological Process,GO:0002292,T cell differentiation involved in immune response,0.09257031705862395,0.978407855403004,1
1369,Biological Process,GO:0002293,alpha-beta T cell differentiation involved in immune response,0.09257031705862395,0.978407855403004,1
1372,Phenotype,HP:0011974,Myelofibrosis,0.09256087444798844,0.9782454365704129,1
1373,Phenotype,HP:0033726,Lupus nephritis,0.09255525964959821,0.9781488585121854,1
1374,Phenotype,HP:0011731,Abnormality of circulating cortisol level,0.09248710785820013,0.9769766049029727,1
1375,Biological Process,GO:0060485,mesenchyme development,0.09245704771503616,0.9764595515637348,1
1376,Biological Process,GO:1901096,regulation of autophagosome maturation,0.09239335967439066,0.9753640772705605,1
1377,Biological Process,GO:0071402,cellular response to lipoprotein particle stimulus,0.09234193670604163,0.9744795699229621,1
1378,Biological Process,GO:2001267,regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway,0.09233678362111752,0.9743909336262935,1
1379,Biological Process,GO:0002752,cell surface pattern recognition receptor signaling pathway,0.09230783810517884,0.9738930525752812,1
1380,Phenotype,HP:0001685,Myocardial fibrosis,0.09226775589485414,0.9732036133873382,1
1381,Biological Process,GO:0043536,positive regulation of blood vessel endothelial cell migration,0.09225978161044823,0.9730664506879586,1
1382,Phenotype,HP:0012703,Abnormal subarachnoid space morphology,0.09221420242872458,0.9722824601400296,1
1383,Phenotype,HP:0000859,Hyperaldosteronism,0.09221291719687041,0.9722603533450531,1
1384,Biological Process,GO:1900103,positive regulation of endoplasmic reticulum unfolded protein response,0.09208140266371656,0.9699982207878467,1
1385,Biological Process,GO:0038084,vascular endothelial growth factor signaling pathway,0.09207248143912317,0.969844770122594,1
1386,Phenotype,HP:0007410,Palmoplantar hyperhidrosis,0.09203494945042678,0.9691991963481164,1
1387,Biological Process,GO:0019364,pyridine nucleotide catabolic process,0.09196099334007757,0.9679271048080156,1
1388,Phenotype,HP:0012340,Decreased resting energy expenditure,0.09194328651369621,0.9676225362749302,1
1389,Phenotype,HP:0010783,Erythema,0.09192800026283232,0.9673596031607902,1
1390,Phenotype,HP:0002359,Frequent falls,0.09192117182281367,0.9672421497044255,1
1391,Biological Process,GO:0008361,regulation of cell size,0.09189665963931959,0.9668205247554525,1
1392,Biological Process,GO:0007519,skeletal muscle tissue development,0.0918744545166702,0.9664385827017695,1
1393,Biological Process,GO:0006694,steroid biosynthetic process,0.09185956521693983,0.9661824773963986,1
1394,Biological Process,GO:0031669,cellular response to nutrient levels,0.09185406385097172,0.9660878504470637,1
1395,Biological Process,GO:0071383,cellular response to steroid hormone stimulus,0.09182712697034878,0.9656245191848415,1
1396,Phenotype,HP:0007773,Vitreoretinopathy,0.09179728732982362,0.9651112586294598,1
1397,Phenotype,HP:0025179,Ground-glass opacification,0.09178136869291398,0.9648374480782144,1
1398,Phenotype,HP:0007064,Progressive language deterioration,0.09177856862881295,0.9647892852173251,1
1399,Phenotype,HP:0003387,Decreased number of large peripheral myelinated nerve fibers,0.09174591802737386,0.9642276743690296,1
1400,Biological Process,GO:0006937,regulation of muscle contraction,0.09163843890702206,0.9623789660054961,1
1401,Biological Process,GO:0035633,maintenance of blood-brain barrier,0.09162047389560668,0.9620699565276936,1
1402,Biological Process,GO:1905063,regulation of vascular associated smooth muscle cell differentiation,0.09157367799589933,0.9612650376663847,1
1403,Biological Process,GO:0002791,regulation of peptide secretion,0.09154553207876759,0.9607809102169745,1
1403,Biological Process,GO:0090087,regulation of peptide transport,0.09154553207876759,0.9607809102169745,1
1405,Biological Process,GO:0010212,response to ionizing radiation,0.0915072751363395,0.9601228667830636,1
1406,Biological Process,GO:0045840,positive regulation of mitotic nuclear division,0.09139395542084006,0.9581736965152821,1
1407,Biological Process,GO:1901890,positive regulation of cell junction assembly,0.09139377722249098,0.958170631391775,1
1408,Biological Process,GO:0045787,positive regulation of cell cycle,0.09137095004833673,0.9577779896615798,1
1409,Biological Process,GO:0006352,DNA-templated transcription initiation,0.09133097153854963,0.9570903341880042,1
1410,Biological Process,GO:0098586,cellular response to virus,0.0912725814800438,0.9560859885145971,1
1411,Biological Process,GO:0045069,regulation of viral genome replication,0.09126277661648874,0.9559173387043064,1
1412,Phenotype,HP:0030766,Ear pain,0.09124991449970976,0.955696102218706,1
1413,Biological Process,GO:0031294,lymphocyte costimulation,0.09117645206772207,0.9544325022564379,1
1414,Phenotype,HP:0006089,Palmar hyperhidrosis,0.09116859163722091,0.9542972979157167,1
1415,Biological Process,GO:0046390,ribose phosphate biosynthetic process,0.09112407715115745,0.9535316208017381,1
1416,Biological Process,GO:0090257,regulation of muscle system process,0.09111838408413131,0.9534336964738229,1
1417,Phenotype,HP:0008959,Distal upper limb muscle weakness,0.09109487154444429,0.9530292660260762,1
1418,Phenotype,HP:0006248,Limited wrist movement,0.09108317046008585,0.9528280000272007,1
1419,Disease,MONDO:0015756,myeloid hemopathy,0.09092358134794776,0.9500829670815193,1
1420,Biological Process,GO:0019058,viral life cycle,0.09090871753117014,0.9498273000989381,1
1421,Biological Process,GO:2000378,negative regulation of reactive oxygen species metabolic process,0.09087640977894007,0.9492715864723362,1
1422,Biological Process,GO:0010639,negative regulation of organelle organization,0.0908276724154835,0.9484332732153632,1
1423,Biological Process,GO:1901019,regulation of calcium ion transmembrane transporter activity,0.09082207348318472,0.9483369680638719,1
1424,Phenotype,HP:0006385,Short lower limbs,0.09081651139662794,0.9482412966822812,1
1425,Biological Process,GO:0070723,response to cholesterol,0.09079673566346047,0.9479011416532668,1
1426,Phenotype,HP:0009723,Abnormality of the subungual region,0.09079658516457012,0.9478985529778443,1
1427,Phenotype,HP:0006286,Yellow-brown discoloration of the teeth,0.09062388740956817,0.944928043143092,1
1428,Phenotype,HP:0004311,Abnormal macrophage morphology,0.0905574960045844,0.9437860692856723,1
1429,Biological Process,GO:0009141,nucleoside triphosphate metabolic process,0.09054531975336932,0.9435766301184729,1
1430,Biological Process,GO:0008088,axo-dendritic transport,0.0905270000233851,0.9432615192585342,1
1431,Phenotype,HP:0012697,Small basal ganglia,0.09052543832021409,0.9432346569832928,1
1432,Biological Process,GO:0010952,positive regulation of peptidase activity,0.09050127490513848,0.9428190310701333,1
1433,Biological Process,GO:1901605,alpha-amino acid metabolic process,0.09043285504950493,0.9416421665877346,1
1434,Biological Process,GO:0045058,T cell selection,0.09042344179514439,0.9414802527015077,1
1435,Biological Process,GO:1901800,positive regulation of proteasomal protein catabolic process,0.09042104670271944,0.9414390556077564,1
1436,Biological Process,GO:0009165,nucleotide biosynthetic process,0.0904054148132043,0.9411701772917646,1
1437,Phenotype,HP:0002018,Nausea,0.09036359933189264,0.9404509247544066,1
1438,Biological Process,GO:0030212,hyaluronan metabolic process,0.0903014966904041,0.9393827203223125,1
1439,Biological Process,GO:1902894,negative regulation of miRNA transcription,0.09029030809263938,0.9391902694146743,1
1440,Biological Process,GO:0019217,regulation of fatty acid metabolic process,0.09028326880095994,0.9390691891773357,1
1441,Biological Process,GO:0010310,regulation of hydrogen peroxide metabolic process,0.09025015899931532,0.9384996797971419,1
1442,Biological Process,GO:0051044,positive regulation of membrane protein ectodomain proteolysis,0.09015120039218993,0.9367975296117151,1
1443,Phenotype,HP:0006292,Abnormality of dental eruption,0.09012646355612952,0.9363720404975268,1
1444,Biological Process,GO:0120178,steroid hormone biosynthetic process,0.09008932767066657,0.9357332799474045,1
1445,Biological Process,GO:0007612,learning,0.09007595066342378,0.9355031870224917,1
1446,Phenotype,HP:0010976,B lymphocytopenia,0.0900251940979786,0.9346301422233196,1
1447,Biological Process,GO:1901293,nucleoside phosphate biosynthetic process,0.08999140881824319,0.9340490141957853,1
1448,Biological Process,GO:0051260,protein homooligomerization,0.08996365030729614,0.9335715503760306,1
1449,Phenotype,HP:0030498,Macular thickening,0.08995956892485935,0.9335013480351388,1
1450,Phenotype,HP:0200042,Skin ulcer,0.08992893299316296,0.9329743907715665,1
1451,Phenotype,HP:0012111,Abnormality of circulating glucocorticoid level,0.08992390328161692,0.9328878765744752,1
1452,Phenotype,HP:0001528,Hemihypertrophy,0.08991851175284027,0.9327951388938075,1
1453,Disease,MONDO:0005244,peripheral neuropathy,0.08991635335528314,0.9327580131004196,1
1454,Biological Process,GO:0032069,regulation of nuclease activity,0.08989014308647036,0.9323071800176215,1
1455,Biological Process,GO:1903035,negative regulation of response to wounding,0.08986653215690454,0.9319010572021736,1
1456,Biological Process,GO:0000302,response to reactive oxygen species,0.08978169930639512,0.9304418789010692,1
1457,Biological Process,GO:0007179,transforming growth factor beta receptor signaling pathway,0.08970214235492124,0.9290734493764734,1
1458,Biological Process,GO:0006816,calcium ion transport,0.08954031882547886,0.9262899830500149,1
1459,Phenotype,HP:0001291,Abnormal cranial nerve morphology,0.08953434948765393,0.926187306690871,1
1460,Phenotype,HP:0006716,Hereditary nonpolyposis colorectal carcinoma,0.08952256064631381,0.9259845312168021,1
1461,Phenotype,HP:0001541,Ascites,0.08945644501008132,0.9248473007550784,1
1462,Biological Process,GO:0030101,natural killer cell activation,0.08942110687508187,0.9242394626418586,1
1463,Disease,MONDO:0006541,epidermolysis bullosa,0.0893927357125649,0.9237514608303755,1
1463,Disease,MONDO:0019276,inherited epidermolysis bullosa,0.0893927357125649,0.9237514608303755,1
1465,Phenotype,HP:0011895,Anemia due to reduced life span of red cells,0.08935065189386782,0.9230275927214809,1
1466,Phenotype,HP:0100836,Malignant neoplasm of the central nervous system,0.08933819344379723,0.922813299556755,1
1467,Biological Process,GO:0043535,regulation of blood vessel endothelial cell migration,0.08933034352587255,0.9226782760389506,1
1468,Phenotype,HP:0001285,Spastic tetraparesis,0.08921490715276714,0.9206926979311526,1
1469,Biological Process,GO:0035751,regulation of lysosomal lumen pH,0.0892003057113755,0.9204415439699737,1
1470,Phenotype,HP:0010785,Gonadal neoplasm,0.08919801815879547,0.9204021966290866,1
1471,Phenotype,HP:0000509,Conjunctivitis,0.08917564636106945,0.920017387659419,1
1472,Phenotype,HP:0005403,T lymphocytopenia,0.08916581573901416,0.9198482947867489,1
1473,Phenotype,HP:0011703,Sinus tachycardia,0.0891616451056596,0.9197765572740249,1
1474,Biological Process,GO:0030513,positive regulation of BMP signaling pathway,0.08915105585090966,0.9195944154426092,1
1475,Biological Process,GO:0043517,"positive regulation of DNA damage response, signal transduction by p53 class mediator",0.08912434590091556,0.9191349875297083,1
1476,Phenotype,HP:0002859,Rhabdomyosarcoma,0.08911876104166172,0.9190389244434277,1
1477,Biological Process,GO:1903034,regulation of response to wounding,0.08911020728274432,0.9188917944185588,1
1478,Phenotype,HP:0001985,Hypoketotic hypoglycemia,0.08910897447818411,0.918870589405961,1
1479,Disease,MONDO:0002657,breast disorder,0.08909581232604158,0.9186441921236949,1
1480,Phenotype,HP:0007417,Discoid lupus rash,0.08909324381927453,0.9186000121943607,1
1481,Phenotype,HP:0001083,Ectopia lentis,0.08909205345400362,0.9185795371641894,1
1482,Biological Process,GO:1904646,cellular response to amyloid-beta,0.0890884471080895,0.9185175057497955,1
1483,Biological Process,GO:0042307,positive regulation of protein import into nucleus,0.08907699536607816,0.9183205285958694,1
1484,Biological Process,GO:0007162,negative regulation of cell adhesion,0.08904350264236582,0.9177444327156479,1
1485,Biological Process,GO:0043922,negative regulation by host of viral transcription,0.08904296842302661,0.9177352438075406,1
1486,Biological Process,GO:2001028,positive regulation of endothelial cell chemotaxis,0.08904214166925983,0.9177210231235768,1
1487,Phenotype,HP:0001677,Coronary artery atherosclerosis,0.08895988955083689,0.9163062350349778,1
1488,Biological Process,GO:1904262,negative regulation of TORC1 signaling,0.08895226638685572,0.9161751118273961,1
1489,Biological Process,GO:0003231,cardiac ventricle development,0.08893637367024887,0.9159017471216359,1
1490,Phenotype,HP:0009728,Neoplasm of striated muscle,0.08891530100648948,0.9155392840720091,1
